ID,Tolid,Tool,True Positives (TP),False Positives (FP),False Negatives (FN),True Negatives (TN),Precision,Recall,Accuracy,F1-score,Reference TP,Reference TN,Non classified,Reference chromosome scaffolds,Chromosome scaffolds classified
RC-2086,ilAriNici1,sourmash_db_filter_containment_0%,46,76,0,2,0.3770491803278688,1.0,0.3870967741935484,0.5476190476190476,46,78,1,46,46
RC-2086,ilAriNici1,sourmash_db_filter_containment_1%,46,76,0,2,0.3770491803278688,1.0,0.3870967741935484,0.5476190476190476,46,78,1,46,46
RC-2086,ilAriNici1,sourmash_db_filter_containment_10%,46,65,0,13,0.4144144144144144,1.0,0.47580645161290325,0.5859872611464968,46,78,1,46,46
RC-2086,ilAriNici1,sourmash_db_filter_containment_20%,22,8,24,70,0.7333333333333333,0.4782608695652174,0.7419354838709677,0.5789473684210527,46,78,1,46,22
RC-2086,ilAriNici1,sourmash_db_filter_kmers_2,46,75,0,3,0.38016528925619836,1.0,0.3951612903225806,0.5508982035928144,46,78,1,46,46
RC-2086,ilAriNici1,sourmash_db_filter_kmers_10,46,64,0,14,0.41818181818181815,1.0,0.4838709677419355,0.5897435897435896,46,78,1,46,46
RC-2086,ilAriNici1,sourmash_db_filter_kmers_50,38,1,8,77,0.9743589743589743,0.8260869565217391,0.9274193548387096,0.8941176470588235,46,78,1,46,38
RC-2086,ilAriNici1,sourmash_db_filter_kmers_100,30,0,16,78,1.0,0.6521739130434783,0.8709677419354839,0.7894736842105263,46,78,1,46,30
RC-2093,ddArmRust1,fcs,113,2884,0,210,0.03770437103770437,1.0,0.10071718116619895,0.07266881028938907,113,3094,-,113,113
RC-2093,ddArmRust1,tiara,113,2902,0,192,0.03747927031509121,1.0,0.09510445899594637,0.07225063938618925,113,3094,-,113,113
RC-2093,ddArmRust1,fcs+tiara,0,2875,0,219,0.0,0,0.07078215901745313,0,0,3094,-,113,0
RC-2093,ddArmRust1,sourmash_without_filters,113,1516,0,1578,0.06936771025168816,1.0,0.5272840661053945,0.12973593570608496,113,3094,306,113,113
RC-2093,ddArmRust1,sourmash_db_filter_published_assembly,113,1516,0,1578,0.06936771025168816,1.0,0.5272840661053945,0.12973593570608496,113,3094,306,113,113
RC-2093,ddArmRust1,sourmash_db_filter_topN_3,111,1056,2,2038,0.09511568123393316,0.9823008849557522,0.6700966635484877,0.1734375,113,3094,306,113,111
RC-2093,ddArmRust1,sourmash_db_filter_topN_10,112,1076,1,2018,0.09427609427609428,0.9911504424778761,0.6641721234798877,0.17217524980784013,113,3094,306,113,112
RC-2093,ddArmRust1,sourmash_db_filter_topN_50,112,1156,1,1938,0.08832807570977919,0.9911504424778761,0.6392266916120986,0.16220130340333092,113,3094,306,113,112
RC-2093,ddArmRust1,sourmash_db_filter_topN_100,112,1179,1,1915,0.08675445391169635,0.9911504424778761,0.6320548799501091,0.15954415954415951,113,3094,306,113,112
RC-2093,ddArmRust1,sourmash_db_filter_containment_0%,112,1213,1,1881,0.08452830188679246,0.9911504424778761,0.6214530714062987,0.1557719054242003,113,3094,306,113,112
RC-2093,ddArmRust1,sourmash_db_filter_containment_1%,112,1213,1,1881,0.08452830188679246,0.9911504424778761,0.6214530714062987,0.1557719054242003,113,3094,306,113,112
RC-2093,ddArmRust1,sourmash_db_filter_containment_10%,69,1036,44,2058,0.06244343891402715,0.6106194690265486,0.6632366697848456,0.11330049261083744,113,3094,306,113,69
RC-2093,ddArmRust1,sourmash_db_filter_containment_20%,40,1028,73,2066,0.03745318352059925,0.35398230088495575,0.656688493919551,0.06773920406435224,113,3094,306,113,40
RC-2093,ddArmRust1,sourmash_db_filter_kmers_2,111,1116,2,1978,0.09046454767726161,0.9823008849557522,0.6513875896476458,0.16567164179104477,113,3094,306,113,111
RC-2093,ddArmRust1,sourmash_db_filter_kmers_10,109,1042,4,2052,0.0947002606429192,0.9646017699115044,0.6738384783286561,0.17246835443037972,113,3094,306,113,109
